,FR1A__PSD_06_location_last.lat,FR1A__PSD_06_location_last.lon,FR1A__Diagnose_01__UH_Timestamp_first.text,FASCAN__ESP_21__ESP_v_Signal_last
1557,48.78538,11.421710000000001,2021-09-30T08:50:34,0.0
1558,48.78538,11.421710000000001,2021-09-30T08:50:43,0.0
1559,48.78538,11.421710000000001,2021-09-30T08:50:59,0.0
1560,48.78538,11.421710000000001,2021-09-30T08:51:13,0.0
1561,48.78538,11.421710000000001,2021-09-30T08:51:20,0.0
1562,48.78538,11.421710000000001,2021-09-30T08:51:24,0.0
1563,48.78538,11.421710000000001,2021-09-30T08:51:39,0.0
1564,48.78538,11.421710000000001,2021-09-30T08:51:51,0.0
1565,48.78538,11.421710000000001,2021-09-30T08:51:52,0.0
1566,48.78538,11.421710000000001,2021-09-30T08:51:57,0.0
1567,48.78538,11.421710000000001,2021-09-30T08:52:00,0.0
1568,48.78538,11.421710000000001,2021-09-30T08:52:02,0.0
1569,48.78538,11.421710000000001,2021-09-30T08:52:04,0.0
1570,48.78538,11.421710000000001,2021-09-30T08:52:19,0.0
1571,48.78538,11.421710000000001,2021-09-30T08:52:54,0.0
1572,48.78538,11.421710000000001,2021-09-30T08:53:24,0.0
1573,48.78538,11.421710000000001,2021-09-30T08:53:28,0.0
1574,48.78538,11.421710000000001,2021-09-30T08:53:32,0.0
1575,48.78538,11.421710000000001,2021-09-30T08:53:36,0.0
1576,48.78538,11.421710000000001,2021-09-30T10:54:33,0.0
1577,48.78538,11.421710000000001,2021-09-30T10:54:38,0.0
1578,48.78538,11.421710000000001,2021-09-30T10:55:06,0.0
1579,48.78538,11.421710000000001,2021-09-30T10:55:13,0.0
1580,48.78538,11.421710000000001,2021-09-30T10:55:26,0.0
1581,48.78538,11.421710000000001,2021-09-30T10:56:10,0.0
1582,48.78538,11.421710000000001,2021-09-30T10:56:17,0.0
1583,48.78538,11.421710000000001,2021-09-30T10:56:35,0.0
1584,48.78538,11.421710000000001,2021-09-30T10:56:43,0.0
1585,48.78538,11.421710000000001,2021-09-30T10:56:48,0.0
1586,48.78538,11.421710000000001,2021-09-30T10:56:52,0.0
1587,48.78538,11.421710000000001,2021-09-30T10:56:55,0.0
1588,48.78538,11.421710000000001,2021-09-30T10:57:03,0.0
1589,48.78538,11.421710000000001,2021-09-30T11:32:28,0.0
1590,48.78538,11.421710000000001,2021-09-30T11:32:58,0.0
1591,48.78538,11.421710000000001,2021-09-30T11:32:59,0.0
1592,48.78538,11.421710000000001,2021-09-30T11:33:03,0.0
1593,48.78538,11.421710000000001,2021-09-30T11:33:12,0.0
1594,48.78538,11.421710000000001,2021-09-30T11:33:32,0.0
1595,48.78538,11.421710000000001,2021-09-30T11:33:55,0.0
1596,48.78538,11.421710000000001,2021-09-30T11:34:21,0.0
1597,48.78538,11.421710000000001,2021-09-30T11:34:49,0.0
1598,48.78538,11.421710000000001,2021-09-30T11:34:58,0.0
1599,48.78538,11.421710000000001,2021-09-30T11:35:06,0.0
1600,48.78538,11.421710000000001,2021-09-30T11:35:18,0.0
1601,48.78538,11.421710000000001,2021-09-30T11:35:27,0.0
1602,48.78538,11.421710000000001,2021-09-30T11:35:32,0.0
1603,48.785210000000006,11.42153,2021-09-30T12:56:47,4.54
1604,48.785210000000006,11.42153,2021-09-30T12:56:50,0.0
1605,48.785210000000006,11.42153,2021-09-30T12:56:52,0.0
1606,48.785210000000006,11.42153,2021-09-30T12:56:53,0.0
1607,48.785210000000006,11.42153,2021-09-30T12:57:03,0.0
1608,48.785210000000006,11.42153,2021-09-30T12:57:05,0.0
1609,48.783910000000006,11.422820000000002,2021-09-30T12:57:31,38.980000000000004
1610,48.783010000000004,11.42421,2021-09-30T12:57:47,26.38
1611,48.782650000000004,11.42501,2021-09-30T12:57:51,17.11
1612,48.782900000000005,11.42542,2021-09-30T12:58:05,0.0
